79,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
80,4,5,6,5,5,7,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,6,6,4,5,5,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,4,6,6
81,6,5,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,7,6,6,6,6,6,7,7,6,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,5,6,4
82,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
83,5,6,8,8,8,8,5,6,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,5,8,8,8,6,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,7
84,5,6,8,8,8,8,5,6,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,5,8,8,8,6,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,7
85,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
86,1,0,2,2,2,3,0,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,1,0,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2
87,6,2,3,6,6,7,2,2,3,3,3,0,0,6,0,0,3,7,0,6,3,7,6,6,6,6,3,7,7,6,0,2,6,0,2,6,6,3,6,3,0,7,6,0,3,3,3,0,5,3,6
88,1,0,2,2,2,3,0,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,1,0,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2
89,2,1,1,1,7,2,1,7,1,1,7,3,3,1,2,2,1,0,3,1,1,1,1,1,7,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,7,1,2,2,2,5
90,5,6,8,8,8,8,5,6,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,5,8,8,8,6,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,7
91,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
92,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,2,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7
93,1,0,2,2,2,3,0,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,1,0,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2
94,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
95,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
96,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
97,6,4,5,6,6,7,6,4,5,5,5,6,6,4,4,4,5,3,6,4,5,7,4,4,6,4,5,7,7,6,4,4,4,4,4,4,4,5,4,5,4,7,4,4,5,5,5,4,5,5,4
98,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
99,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
100,4,5,6,5,5,7,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,6,6,4,5,5,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,4,6,6
101,4,4,5,5,5,1,4,4,5,5,5,1,1,4,4,4,5,3,1,4,5,5,4,4,2,4,5,4,5,5,4,4,4,4,4,4,4,5,4,5,4,5,4,4,5,5,5,4,4,5,4
102,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
103,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
104,6,5,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,7,6,6,6,6,6,7,7,6,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,5,6,6
105,6,4,5,6,6,7,6,4,5,5,5,6,6,4,4,4,5,3,6,4,5,7,4,4,6,4,5,7,7,6,4,4,4,4,4,4,4,5,4,5,4,7,4,4,5,5,5,4,5,5,4
106,6,5,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,7,6,6,6,6,6,7,7,6,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,5,6,9
107,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
108,8,8,4,4,4,5,8,8,4,4,4,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,4,8,4,4,5,8,5,5,8,5,5,4,5,4,5,4,5,5,4,4,4,5,8,4,8
109,4,5,6,5,5,7,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,5,6,6,6,6,6,4,5,5,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,4,6,4
110,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,7
111,5,6,8,8,8,8,5,6,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,5,8,8,8,6,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,7
112,1,0,2,2,2,3,0,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,1,0,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2
113,1,0,2,2,2,3,0,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,3,2,2,1,2,2,1,0,2,1,0,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2
114,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,2,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7
115,0,2,2,2,2,3,2,2,2,2,2,0,0,2,0,0,2,1,0,2,2,2,2,2,3,2,2,0,2,2,0,2,2,0,2,2,2,2,2,2,0,2,2,0,2,2,2,0,0,1,2
116,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
117,7,7,7,1,7,2,7,7,7,7,7,3,3,1,2,2,7,8,3,1,7,1,1,1,7,1,7,6,1,1,2,7,1,2,7,1,1,7,1,7,2,1,1,7,7,7,7,2,7,7,9
118,6,5,5,6,6,7,6,5,5,5,5,6,6,6,6,6,5,7,6,6,5,7,6,6,6,6,5,7,7,6,6,5,6,6,6,6,6,5,6,5,6,7,6,6,5,5,5,6,5,5,4
119,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
120,6,5,6,6,6,7,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,7,6,6,6,6,6,7,7,6,6,5,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,5,6,3
121,5,6,8,8,8,8,5,6,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,5,8,8,8,6,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,7
122,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,2,3
123,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7
124,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
125,5,6,8,8,8,8,5,6,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,5,8,8,8,6,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,7
126,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,2,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7
127,6,4,5,6,6,7,6,4,5,5,5,6,6,4,4,4,5,3,6,4,5,7,4,4,6,4,5,7,7,6,4,4,4,4,4,4,4,5,4,5,4,7,4,4,5,5,5,4,5,5,4
128,4,4,5,5,5,1,4,4,5,5,5,1,1,4,4,4,5,3,1,4,5,5,4,4,2,4,5,4,5,5,4,4,4,4,4,4,4,5,4,5,4,5,4,4,5,5,5,4,4,5,4
129,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,6,7,7,7,7,7,6,6,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,3
130,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7
131,2,1,1,1,1,2,1,0,1,1,1,3,3,1,2,2,1,0,3,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1
132,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
133,5,6,8,8,8,8,5,6,8,8,8,8,8,8,8,8,8,6,8,8,8,8,8,8,8,8,8,5,8,8,8,6,8,8,5,8,8,8,8,8,8,8,8,8,8,8,8,8,6,8,7
134,6,4,5,5,6,1,4,4,5,5,5,1,1,4,4,4,5,3,1,4,5,7,4,4,2,4,5,7,7,5,4,4,4,4,4,4,4,5,4,5,4,7,4,4,5,5,5,4,4,5,4
